{upset, turnover, 推翻}
{pathological, pathology, 病理学, 病理}
{dual-core, 双核, quad-core}
{deliver, render, return}
{传递, deliver}
{membrane, 薄膜, 膜}
{mum, 菊花}
{deliver, 交付, render}
{滑行, slide}
{淹没, swamp, flood}
{nostalgia, millennium, closure}
{牡丹, peony}
{nib, 笔尖}
{summary, 摘要}
{image, paradigm, 原型, prototype}
{lancôme, lancome}
{michigan, lincoln, cherokee, omega}
{面, page}
{fusion, melt, 熔融, 解冻, 融化, 熔化, thaw}
{stumble, 出错}
{stool, 大便, poop, 粪便, movement}
{熔融, 熔化}
{文件, file, 档案, files}
{casino, paradise}
{仪表板, dashboard}
{opposition, 冲}
{section, retractable}
{civil, civic}
{福尔摩斯, watson}
{蜘蛛, spider}
{作用, effectively, stabilizer, action, 轨道, orbit}
{polite, civil}
{honour, honor}
{frozen, icy}
{sundry, stuff}
{退休, retirement}
{foam, onion}
{plunge, simulation, dive}
{translation, group}
{芳香, spice}
{锁, lockable, lock}
{read, scan}
{hollywood, 好莱坞}
{香料, spice, spices}
{hollywood, 好莱坞}
{read, 读}
{11, 5, 7, 9, 10}
{trace, shadow, 痕迹}
{书房, study}
{一, 1, one}
{retinal, 视网膜}
{read, assume}
{shadow, tail}
{好动, 活动, 敏捷, active}
{视网膜, retina}
{study, meditation, work}
{网, honeycomb, bonnet}
{饮用水, 开水}
{study, survey, research}
{highland, 高地}
{猴子, monkey}
{破坏, ruin}
{锁, lock, gate, locks}
{保护套, 护手, 护腕}
{影子, shadow, shade, 阴影}
{nsf, silhouette}
{alive, active}
{rod, rods}
{cloud, 云}
{成员, member}
{layout, 规划}
{cloud, 云}
{slip, sneak}
{answer, react, reply, respond, 响应}
{turkey, joker}
{纪元, epoch}
{handrail, 扶手, 栏杆}
{secular, 世俗, layman}
{dick, 成员, member, penis, dong, pickle}
{steal, slip}
{chrysanthemum, 菊花}
{时代, period, 年代, era, 纪元, epoch}
{cloud, 模糊}
{主动, active}
{joker, 皇牌}
{bushing, shell}
{需求, 索取, demand}
{active, fighting}
{问候, greet}
{exact, demand}
{pediatrics, 儿科, pediatric}
{显示, read, 说, 指明, 读, 标明}
{vienna, 维也纳}
{submerge, flood}
{read, 阅读, 读}
{套管, bushing}
{claw, 钳, 爪子, nipper}
{模糊, softness}
{文言文, 文言, 古文}
{fail, 失败}
{flush, blush}
{hazard, 冒险}
{spiderman, spider-man}
{jaw, rag, lecture}
{blush, rose}
{胭脂, blush, paint, rouge}
{脚本, script}
{batter, buffet}
{走廊, gallery}
{compute, computer, 电脑, computing, computers, 计算机}
{superior, inferior, basal, lateral, 反曲}
{gallery, 阳台}
{芬兰, finland}
{兰开斯特, lancaster}
{battle, combat}
{模糊, blur, fuzz}
{retrofit, 改进}
{cd, album, cassette}
{endorsement, 导语, blurb}
{handwrit, manuscript}
{ma, mah, mar}
{赛马, pony}
{holographic, 全息}
{jake, harmony, hunter}
{铁道, railroad, railway, 铁路, trains, railroader, railroads}
{铁道, railroad, 轨道, railway, 铁路, trains, railroader, railroads}
{gymnastic, athletic}
{小马, pony}
{pop, anthology}
{graft, transplant}
{火车, 列车, rake, trains, train}
{领先, lead}
{spin, 旋转, twist}
{glass, 玻璃杯, 杯子}
{graduate, 毕业}
{crossover, turnout, 点, points}
{futian, 福田区}
{hole, yeah}
{graduate, 毕业}
{火车站, 车厂}
{吸管, straw}
{juicer, drinker}
{主角, lead}
{grip, grapple}
{振荡器, shakers}
{introduction, lead}
{phantom, ghost}
{action, combat}
{army, 部队, defense, 军事, military, force}
{trail, 线索, 追踪, track, lead}
{sleigh, sled}
{drinking, 饮水}
{领导, 指导, 命令, lead}
{o型, o}
{baba, witch}
{erase, delete, 删除}
{satisfy, 请, gratify, please, delight}
{meeting, 会议}
{head, deck, lead}
{打嗝, burp}
{sleek, slick}
{delay, stay}
{自我, id, ego}
{chronology, chronological}
{principal, star, lead}
{疼痛, pain, 痛苦}
{摇摆, shake}
{崩溃, fall}
{疼痛, painless, pain, painful, hurt}
{delay, 延迟}
{fall, 死亡}
{跌落, fall, 下降}
{container, jail}
{cutoff, cut-off, lead}
{nicotine, 尼古丁}
{station, 站}
{bay, quest}
{sara, sarah}
{中关村, zhongguancun}
{mule, buck}
{油漆, paints, pigment, paint, 涂料, 颜料}
{spring, 四季, winter, autumn}
{part, partly, partially}
{波罗的海, baltic}
{fail, 破产}
{recess, niche}
{be, 有, constitute, 是, comprise, represent, consist}
{be, follow, 是}
{bush, muff}
{be, embody, 是}
{万象, vientiane}
{prayer, greeting}
{注音, ㄧ}
{fall, strike, shine}
{be, 有}
{exist, be, 有, 是}
{nick, nickelodeon}
{shade, refinement}
{be, 发生, 有}
{podcast, 播客}
{equal, be, 等于, 是}
{friend, union}
{round, circular}
{铁道, railroad, rails, 导轨, rail, runway, 铁路, track, trains, railroader, railroads}
{猎犬, retriever}
{dwarf, dwarfs}
{retrieval, 检索}
{holsters, holster}
{be, 有, 是}
{circular, rotary}
{牙龈, gum}
{calculator, 计算器}
{硬盘, hdd, 硬碟, spindle, spike}
{be, 有, 是}
{locksmith, 锁匠}
{dollhouse, ghost}
{huangshan, 黄山}
{grout, 灌浆}
{pear, 梨}
{finnish, 芬兰}
{bats, 蝙蝠}
{grove, orchard, 果园, 种植}
{fortune, mirage}
{retro, 复古}
{genius, itunes, itune}
{grave, sculpture, sculpt}
{slit, slice}
{memoir, memoirs, reminiscent, 回忆录}
{gratify, indulge}
{handrail, rail}
{satisfy, gratify, please, delight}
{shake, 颤音}
{纪念品, memorabilia}
{scrape, grate}
{侦探, spy}
{plane, wildfire}
{grind, grate}
{武装, 装备}
{diego, indigo}
{relaxation, t1}
{extensive, wide, broad, all-inclusive, blanket}
{sparkle, gravity, easy, heaven}
{贝尔金, belkin}
{ss, s}
{废话, 污水}
{cheat, deny}
{压缩, compression}
{armband, 臂章}
{压缩机, compressor}
{fall, flop}
{nick, notch}
{armband, 臂带, armbands, 臂章}
{pneumatic, pneumatics}
{armchair, 扶手椅}
{trace, line, 绘, 画, describe, draw, 绘画}
{enchant, transport, delight}
{par, equation, 平等, equality}
{等于, equality}
{fall, 到期}
{equalizer, 均衡器}
{倾斜, fall, 下降}
{memorials, memorial, monument}
{均衡, 均衡器}
{香油, 香膏}
{they're, they}
{enjoy, delight}
{memory, 记忆}
{友善, 友好}
{beneficial, profitable, fruitful}
{十亿, billion}
{崇高, sublime}
{chains, irons, 铁杆, 链}
{煮沸, 烫伤, 加热}
{rein, reins}
{搪瓷, 珐琅}
{bodyboard, bodyboards}
{报销, reimbursement}
{scale, 比例}
{chuck, 卡盘}
{pokemon, pokémon}
{scale, 比例}
{渐变, gradient}
{mu, wu}
{angels, girls}
{reels, reel}
{exquisite, dainty}
{composition, compose}
{x, ten, 10}
{战靴, 悲剧}
{一, 1, one}
{harvester, reaper}
{armpit, underarm, 腋下}
{joy, rejoice}
{downloadable, download}
{harvester, 收割机, reaper}
{jewel, secret}
{喜剧, humor, comedy, hilarious, joker, comic, funny, joke, humorous}
{dainty, nice}
{扶手, armrest, 把手}
{webster, flip}
{journey, travel}
{weaponry, 武器}
{businessman, 商人}
{围兜, 围嘴, bib}
{vortex, chalet}
{journey, 旅行, travel, 旅游}
{带, band, 箍}
{事件, event}
{带子, ring, band}
{nose, scent, wind}
{好书, bible, 圣经, book, scripture, word}
{带锯, bandsaw}
{无锡市, 无锡}
{祈祷, pray}
{bb, b, bd}
{甲板, deck}
{its, it}
{包扎, dressing, binding}
{阻止, suppression, 抑制}
{放大镜, magnifier}
{绷带, patch, compress, 绑带, bandages, bandage}
{alan, swear}
{头巾, 手帕, bandana}
{sailor, panama, skimmer, 草帽}
{魅力, glamor, glamour}
{moon, 经期}
{指挥, management, administration, 指导, 管理, direction}
{物理化学, 理化}
{体育, pe, gym}
{多媒体, multimedia}
{instruction, direction}
{paddles, row, 划船, paddle}
{guidance, direction}
{尽力, enterprise, endeavor, endeavour, 努力}
{components, connectivity}
{process, 流程}
{way, direction}
{strain, 紧张, tense}
{收割, harvest, harvesting, vintage, 收获}
{zip, zipper}
{tank, 坦克}
{方向, direction}
{strain, tense}
{收割, harvest, 收获}
{伤口, sore}
{方向, direction}
{biscotto, biscotti}
{chair, 总裁, chairman, 主席, 董事长, vice-chairman, 会长, president}
{分泌, gland}
{大坂, osaka}
{椅, 座椅, 椅子, chair, chairs}
{head, pastoral}
{hymn, wave}
{detrimental, harmful}
{mono, 单}
{主权, reign}
{教授, chair}
{carp, 鲤鱼}
{prey, raven}
{gong, kong}
{suitability, fitness}
{release, free}
{release, free}
{101, ci}
{棚架, scaffolding, 脚手架, scaffold}
{溢出, stream}
{clue, hint}
{release, free}
{release, 放弃, free, 免除}
{11, 十一, eleven}
{事务所, office}
{puff, puffed}
{释放, release, loose, 解放, unleash, free, 豁免}
{印度, india, indian}
{match, 比赛}
{pit, 果皮, stone}
{quantum, eclipse}
{note, 留意, 观察, mark, observe, notice}
{生产线, line}
{pure, 纯}
{gl, sl}
{feed, 哺育, sustain, nourish, nurture}
{revelation, cosmology}
{charge, bearing}
{four-piece, 乐队, band, 乐团, group}
{mate, match}
{千, 1000, 一千, k}
{周年, 纪念日, anniversary}
{puffiness, lump}
{lotus, 荷花, 莲花}
{纸板, boards}
{企业, firm, partnership, 公司, enterprise, corporation, company, 事务所, 商行, house, venture, concern}
{带, stripe, band}
{100, c, 一百, 百}
{support, resistance}
{ko, gao, kao}
{带, band, 箍}
{band, 波段}
{ring, 戒指, band}
{船, boats, boat}
{moist, damp}
{diversity, multicultural, diversification}
{oakley, 奥克利}
{support, 支撑}
{risk, insomnia}
{对决, 配合, 匹配}
{dancer, comet}
{bias, 斜, diagonal}
{带子, 带, band}
{bias, 偏见, 损害, prejudice}
{内分泌, 激素, endocrine, hormone}
{附件, extension, wing, annex}
{温彻斯特, winchester}
{t, aviator}
{拥护, 赞成, support}
{winches, 绞盘, winch}
{good, full}
{soprano, treble, 三重}
{rotor, 转子}
{链锯, 电锯, chainsaws, chainsaw}
{total, full}
{dapper, spruce}
{physiotherapy, 理疗}
{grave, severe, dangerous, serious}
{威尔顿, wilton}
{布里斯托尔, bristol}
{危险, dangerous, hazardous}
{southwest, northwest, 西南, northeastern, southeastern}
{club, clubhouse}
{a, b, c, hex}
{southwest, sw, 西南}
{棒, 棍棒, club, 棍子}
{jog, ramble}
{a, b, c, hex}
{foster, 培养, 养育, nurture}
{southwest, northwest, northeastern, southeastern}
{club, iron}
{million, 百万}
{a, b, c, hex}
{储存, store}
{市中心, downtown}
{头皮, scalp}
{包围, 贴近}
{yip, yelp}
{foster, 养育}
{hard, complete}
{wide, full}
{crush, grind, powder}
{杰克逊, jackson}
{electrify, electric, electrification}
{盔甲, armor, armour}
{jake, bella}
{商界, 商人}
{盔甲, armor, armour}
{red, providence}
{装甲, 钢板}
{outdoor, wilderness, wild}
{lung, pulmonary, 肺部}
{deal, trade, 交易, 贸易, 生意, 商业, 买卖}
{安娜, anna}
{亲近, close}
{excuse, apologize}
{靠近, close}
{flaw, fault, faulty}
{pinch, squeeze, nip, tweet}
{道歉, apologize}
{sing, leisure}
{paintball, paintballs}
{接近, 靠近, close}
{香槟, champagne}
{dress, garment, apparel, clothe}
{tanks, tank, 坦克}
{求助, appeal}
{physiology, 生理学, 生理, physiological}
{阿富汗, afghanistan}
{tempt, 吸引, attract, appeal, allure}
{关掉, 切断}
{gao, 高}
{motorist, driver, 驾驶员, 司机}
{lot, set, 带, band, circle}
{四川, sichuan}
{reprint, reissue, 补发}
{ash, dash}
{osmosis, 渗透}
{相关性, correlation, 相关}
{镀金, 公会, association, gild, guild, society, fraternity, club, clubs, lodge, 团体, 俱乐部, order}
{matthew, surge}
{sur, tyre}
{big, large}
{handsome, big, liberal}
{兄弟, brothers, sister}
{乳牛, cow}
{big, large, expectant, great, heavy}
{ottoman, 奥斯曼}
{争吵, 讨价还价}
{triangular, 三角形, triangle}
{提名, nominate, 任命, propose}
{星座, sign, house, mansion}
{programmer, 编程}
{theatre, 剧院, theater, 剧场, house}
{提名, nominate, 提出}
{程序, 程式, program, programme}
{simulation, simulated, simulate, simulators}
{bilateral, two-sided}
{racket, 狂欢}
{compute, computing, 计算}
{鱼鳞, scale}
{market, 客人, business, 顾客, 客户, customer}
{unit, modular, package, 套件, software, 包, 软体, 软件, module, 模块, program, pack}
{strain, stress}
{joint, 结合, 接合}
{mirror, 镜子}
{quadruple, quartet}
{仪表板, panel, board}
{徐州, xuzhou}
{columbia, 哥伦比亚}
{jog, 唤起, 提醒}
{棋盘, board}
{anne, 安妮}
{mate, 队友}
{赫尔曼, 阿明}
{robe, robes}
{棋子, board}
{白板, 黑板, 板材, board}
{writings, 文章}
{nod, 点头}
{table, board}
{雀巢, nestle}
{阻止, 妨碍}
{vietnam, 越南}
{附件, peripheral, 外设, accessory}
{餐桌, board}
{结束, 终止, 停止}
{包, ladle}
{gentle, appease}
{binders, 装订机}
{juice, blade}
{振动, 振荡}
{appease, stay}
{armoire, 衣橱}
{禁令, 禁止, ban}
{africa, 非洲, african}
{盔甲, armor, 装甲, armour}
{director, bot, 董事会, board}
{餐馆, 小吃店, 餐厅}
{欲望, 冲动, drive}
{发行, 出版}
{乘车, 驾车, drive, ride}
{显得, 好像}
{endorsement, second}
{pack, 帕克}
{drive, parkway}
{物理学家, physicist}
{增多, 倍增, multiplication}
{position, cut-off}
{磁盘, drive, 驱动器}
{复用器, multiplexer}
{禁止, ban}
{出席, 出场}
{动力, drive}
{banana, 香蕉}
{li, lee}
{banana, 香蕉}
{秤, balance, scales, scale}
{显得, 好像, 像是, look, 看似}
{三叶草, clover}
{hexagon, hexagonal}
{driving, drive}
{sorting, sort}
{surprise, storm}
{出席, 出场}
{virgin, pure}
{助力, reinforcement}
{horizon, petit}
{larger, bigger}
{dodge, 道奇}
{ma, dac, ia, da, mac}
{reward, reinforcement}
{吸收, 吸附}
{骑, 跨越, 跨}
{oscillators, vibrating, 振动, oscillate, vibration, 振荡}
{振荡器, oscillator}
{reward, reinforce, 增强, 强化, reinforcement}
{gg, dg, cg, ag, pg, kt}
{wake, 后果, backwash}
{steel, nerve}
{质疑, challenge}
{rally, reconnaissance}
{play, gaming, 博彩, 赌博}
{trip, travel}
{恢复, 复原, rally}
{star, stars}
{pound, flywheel}
{challenge, 挑战}
{旅行者, traveler, ancient, traveller}
{web, net}
{violet, purple}
{snuggle, nestle}
{overload, clog}
{critical, crisis, vector, intervention}
{burners, burner}
{intrusion, violation, trespass}
{侵犯, intrusion, invasion, 侵入, 侵略, 入侵}
{感恩节, thanksgiving}
{valley, 山谷}
{orchids, 兰花}
{saxophone, sax}
{coat, tricolor}
{凝结, clog}
{粉笔, chalk}
{rebellion, nexus}
{cambridge, 剑桥}
{阻碍, 阻塞, clog}
{gamble, 冒险}
{siren, 警笛}
{指令, 架构, instruction, statement, 语句, 命令, command, order}
{邻近, neighbor}
{vertical, upright}
{control, command, mastery}
{阻碍, 对抗, 反对}
{minimal, minimum}
{cigar, 雪茄}
{warming, thaw}
{precede, lead}
{以色列, israel, jacob}
{bs, bsc, sb}
{pilot, thief}
{gypsy, guy, manicure}
{offer, quote, bid, quotation, 投标}
{火器, gun, piece, firearm, 枪支, 枪, 枪械}
{罂粟, poppy}
{songbook, 歌本}
{grundig, cold}
{end, terminal}
{bag, purse}
{底板, motherboard, 主板}
{two-year, biennial}
{学习, 百科全书, 学问, learn, 学, learner, scholarship, learning}
{迷彩服, 迷彩}
{annual, yearbook, 年刊}
{螃蟹, crab}
{audience, world, public, 平民, 民众, publicly, 世人}
{沙盘, 沙箱}
{tease, teaser}
{tender, bid}
{包, wrap}
{障碍, hitch, interference, 妨碍, preventive}
{play, bid}
{dictation, 指令, bid, 命令, command}
{neat, clean}
{礼仪, 礼貌}
{glass, crystal, tweak, crank, chalk, ice, speed, trash}
{quick, fast, 快速, 快}
{valve, 阀芯}
{脱离, 脱落}
{phrase, 短语}
{firm, fast}
{doc, .doc}
{切除, 切断}
{fortify, fort}
{﹑, 、, ,, ，}
{pick, piece}
{pilot, reunion}
{佣金, 抽头}
{语法, syntax}
{close, 收盘}
{desserts, 甜点, 点心, dessert, 西点, 甜品, desert, sweet, 甜食}
{小屋, chalet}
{hz, ghz, cycle, mhz, 赫兹}
{art, charity, testing, pregnancy, holiday, hunger}
{goblet, 杯}
{cap, caps}
{fast, speedy, rapid, 快, swift}
{结束, 终止, 末期, end, 端}
{接近, 靠近, close}
{卡西欧, casio}
{anticipate, 期待}
{关闭, fold, 结束, close}
{柠檬, lemon, corn}
{rue, regret, 遗憾, sorrow, 后悔}
{shut, close}
{easily, easy}
{结束, conclude, 完结, close}
{bicycle, bikes, wheel, 脚踏车, 单车, 自行车, bicycles, cycle, bike}
{姐妹, 姊妹}
{关闭, close}
{集会, 大会, meeting, 会议, 聚会}
{吸收, 摄入, 摄取}
{minor, 小}
{期望, expect, anticipate, 预期, 期待}
{hsu, xu}
{anticipate, counter}
{earlier, originally}
{firm, fast, loyal}
{真实性, truth, 真理}
{关闭, shut, close}
{earlier, sooner}
{call, 预报, 预示, anticipate, predict, promise}
{seat, saddle, 鞍座}
{bachelor, kt}
{ms, sm, msc}
{goal, 目标, end, object}
{三叶草, clover}
{高达, gundam}
{mugs, 马克杯, 杯}
{模仿, ape}
{关闭, close}
{气泵, 打气筒}
{last, end}
{ripper, shrink, zombie}
{york, 约克}
{game, 玩耍, 游戏}
{big, prominent, large}
{cyclist, wheeler}
{game, 野味, 猎物}
{sd, atomic}
{big, heavy}
{年份, 历年, ma, year, yr, ga, 一年}
{game, games, match, 比赛, 游戏}
{skirt, 环节}
{wrestle, 摔跤}
{grease, 垃圾, grunge, grime, dirt, soil, stain}
{big, large, 大}
{spring, give, 给}
{worm, insect}
{remnant, 残余, end, remainder}
{增进, foster, 推动, 鼓励}
{太平, 永康, 利用, 转运, 凤凰, 顺德}
{转发, forward}
{jazz, 爵士}
{tea, 晚餐, dinner}
{写入, 写, write}
{dongjiang, 东江}
{pry, lever, jimmy, prize}
{fortify, lace, spike}
{encoders, encoder}
{dirty, 泥土, dirt, ground, soil, 土地, 土, 土壤}
{harrow, harrows}
{jog, clip}
{nip, snip, clip}
{deodorize, 防臭, 除臭}
{漫画书, comic}
{navigate, sail, voyage}
{rehabilitation, 复原}
{declare, 声明}
{教堂, church, 教会}
{navigate, 导航}
{deny, reject}
{冰川, glacier}
{rehabilitation, 复原}
{navigate, pilot, 导航, 驾驶}
{hang, cling}
{ash, supernatural, demon}
{clutch, 离合器}
{game, plot}
{deny, refuse}
{hum, 繁忙, 忙碌}
{extinguish, eradicate, eliminate}
{small, pocket-sized, minor, small-scale, modest}
{blue, violet}
{jade, asparagus, celadon, mantis}
{fool, sucker, mark, gull}
{注解, annotate, footnote}
{玉器, 玉石, jade}
{clutter, 杂乱, 混乱, 凌乱}
{gloss, annotate, comment}
{slow, slowly, easy}
{裙撑, bustle}
{southwest, northwest, northeastern, southeastern}
{bustier, bustiers}
{repair, renovate, revive, animate, recreate}
{southwest, northwest, northeastern, southeastern}
{minus, negative}
{wellington, jackboot}
{厕所, can, toilet, lavatory, 卫生间, convenience, john, bathroom, restroom}
{easy, soft}
{annotation, 注解, annotate, 注释}
{light, clear, clean}
{mat, 垫子}
{work, 运行, 运转}
{锁, lock}
{isp, failed}
{professor, ship}
{clear, clean}
{desire, history}
{work, 处理, 加工}
{mat, matting}
{mat, 地毯, doormat}
{供应, 供给, supply}
{clean, fresh}
{easily, well}
{供给, supply}
{自主, 独立, independence}
{narrow, minute}
{zaozhuang, 枣庄}
{work, 刺激}
{head, leader, boss, director, chief, 主管}
{juicy, fat}
{folder, 目录, 文件夹, directory}
{fertile, productive, fat, rich}
{头巾, 长袍}
{冰, bing}
{稻草人, scarecrow}
{fatty, fat}
{cat, kat}
{jake, marco, david}
{贝壳, 宝贝}
{work, 工作}
{output, 输出, 成品}
{spout, rave}
{work, 工作, 劳动}
{移植, 采纳}
{muller, pestle}
{壶, hu}
{名录, directory}
{firefly, 萤火虫}
{控制, regulation, 校准, 管理, 调节, 校正}
{poop, tail, stern, quarter}
{chaise, whiskey}
{惯例, 规则, regulation, guideline, 准则, rule}
{pile, jam, pack}
{计时, time, clock}
{receive, 接待}
{revelation, control}
{shades, miracle}
{varistors, varistor}
{哈佛, harvard}
{舒适, comfy, comfortable, comforter, comfortably, uncomfortable, 愉快, comfort}
{knowledgeable, intimate}
{clutch, 手袋}
{舒适, ease, comfort}
{牛皮, cowhide}
{intimate, sexual}
{化装, cloak, mask}
{解答, 解决, answer, resolve}
{安慰, comfort}
{reload, recharge}
{乐天, rakuten}
{cambridge, 剑桥}
{puff, quilt, quilts, 被子, comforter, bedspreads, comfort, comforters}
{牛皮, cowhide}
{调整, regulation}
{cloak, robe, clothe, drape}
{answer, 答复, reply, respond, 响应, 答应}
{holding, penalty, interference}
{answer, 接听}
{dvr, pvr}
{effectively, ，}
{bibliography, bibliographic}
{解决, answer}
{dress, trim, prune, snip, clip, crop}
{预告, 预示, herald}
{gravel, 打扰, annoy, bother, bug, irritate, chafe, devil, rag, 折磨}
{flop, bust}
{cancel, void, 无效, 取消, 撤消, avoid}
{巴斯, 接吻, kiss}
{取消, 撤消, lift, revoke, suppress, reverse, repeal}
{年龄, age}
{contact, 接触}
{lorry, truck}
{tea, 晚餐, dinner}
{receive, welcome}
{usher, crazy}
{worry, 担心, 烦恼}
{elevation, extension, depression, reduction}
{buster, fellow, dude}
{silly, sha}
{annoy, 烦恼, irritation}
{truth, true, 真理}
{mule, 骡子}
{pain, bother, 烦恼, 麻烦, nuisance}
{answer, 负责}
{公主, princess}
{answer, 适合, serve, do, 足够}
{index, 索引}
{烦恼, chafe}
{管理者, supervisor, 主管}
{fair, clean}
{director, 董事, 理事}
{indicator, index, 索引}
{烦恼, irritation}
{pr, house}
{导演, director}
{指数, index, 指标}
{sporting, clean, sporty}
{popularity, popularize, popularization}
{公告, announcement}
{指示, directive}
{公告, 声明, 宣言, declaration, announcement}
{reese, jamie, hal}
{memory, ram}
{w, xp}
{expect, expectation}
{总体, universe, population}
{annotation, note, 注解, notation, comment, 脚注, 注释}
{彗星, tail, comet}
{two-color, dichroic}
{游艇, 划船}
{导演, manager, director, 董事, 经理, 主任, 理事, 主管}
{人口, residency, populate, population}
{edible, 食用}
{分支, branch, jump}
{martin, twilight, mist, ruby}
{gill, beck}
{人口, population}
{mule, scuff}
{位置, position}
{white, lights}
{公羊, ram}
{危险, hazard, 风险, 危害, hazardous, risk, 冒险}
{上网本, netbook, netbooks}
{衣架, 行李架}
{goth, 哥特}
{lovely, cheesecake, 可爱, 引脚, pinup}
{requirements, requirement, required}
{impulse, flash}
{fork, feeder}
{primitive, integral}
{巴尔, bart}
{野花, wildflower}
{horrible, ugly}
{笼头, halter}
{痛苦, 折磨}
{苦恼, 折磨}
{铸造, casting}
{干扰, interrupt, 中断}
{touch, stir}
{manhattan, closer}
{土耳其, turkish}
{attachment, 附加, 附着}
{著作, work, 作品}
{load, 装载}
{futurama, bender}
{搅拌, stir}
{battle, scrap, contest, 争吵, 格斗, fighter, battles, combat, fighting, fight, struggle}
{form, organize, 组织, organise}
{忽视, ignore, neglect}
{spring, form, 成形}
{worry, care}
{感知, 知觉, perceive, perception}
{review, 复习}
{玩具, toys, supernatural, heart, toy}
{el, l}
{playsuit, 毛衫}
{对抗, 反对, resist, 抵抗}
{playhouse, 剧场}
{marshall, 马歇尔}
{友情, friendship, 友谊, mate, friendly, friend, friends}
{mike, melissa, golden, flint, goblin, freud, glitter, flame}
{submit, state}
{滑板, 滑梯, slide}
{持有, possess}
{nose, noses, 鼻子}
{position, 放置}
{disorder, trouble}
{治疗, treat, attend, 照顾}
{操场, 球场}
{keel, stagger, swag, reel}
{cherish, treasure}
{支配, 控制, possess}
{craze, madden}
{cards, deck, 一系列, 扑克牌, pack, 2, 3, 4, 5, 6, 7, 8, 9, 纸牌, card, 10}
{梳子, 梳, combs, 梳理, comb}
{post, 公布}
{form, shape}
{form, imprint}
{shift, tilt}
{lucky, golden, favorable, prosperous}
{hack, 锄头}
{friendly, favorable}
{蠕动, creep, 爬行, crawl}
{anise, 八角}
{能力, ability, power}
{自由泳, crawl}
{anise, 八角}
{hack, jade, plug}
{义务, 束缚, obligation, 职责, 责任}
{挤满, crawl}
{incorrect, faulty, wrong}
{能力, ability}
{块, block}
{friendly, 友好}
{脚镯, anklet}
{cover, covering}
{梳子, comb}
{shredder, 碎纸机}
{750, 749}
{脚踝, ankle}
{stingray, burnout}
{song, 宋代, ming}
{afghan, 阿富汗人}
{cover, covering}
{nick, 尼克}
{turn, twist}
{恐慌, terror, 恐怖, panic}
{strain, song}
{cover, top}
{转弯, turning, turn, 旋转}
{head, foot}
{芭比娃娃, christie, barbie}
{探险家, explorer, 探险}
{beard, bear}
{锁, lock}
{翻转, turn}
{voice, song, hymn, vocal, 歌曲, 歌, track}
{turning, turn}
{定居, locate, settle}
{拨号, dial-up}
{oh, o}
{disturbance, fray, ruffle, 磨损}
{伪装, 假装}
{phase, phaser}
{men, 人, 人类, man}
{major, minor}
{fool, shoot}
{southwest, northwest, northeastern, southeastern}
{scrap, supervision}
{applause, dakin}
{mon, monday}
{冲程, throw, stroke}
{dunhuang, 敦煌}
{east, 八方, 方向, south, north, northwest, 方位, west, southeast}
{rap, 嘻哈, hip-hop}
{类, category}
{southwest, northwest, northeastern, southeastern}
{favourite, favorite}
{定位, place}
{set, place}
{百度, baidu}
{putter, potter}
{凸轮, cam}
{site, locate, place}
{凸轮, cam}
{putter, potter}
{chandelier, factor}
{locate, 位于, situate}
{insurance, 保障, 保险}
{老公, partner, mate, 丈夫, husband, 夫妻}
{reversal, conversion}
{固有, 内在, intrinsic}
{盘绕, turn, 旋转, twist}
{stake, post}
{赔率, odds}
{hack, 黑客, hacker}
{条, strip, 带}
{stick, sting}
{遵守, compliance, 相容}
{residency, 家, residence, home}
{近似, 同源, affinity}
{monk, brother}
{近似, 同源, affinity}
{柏林, berlin}
{涡轮, turbine, blade}
{面孔, 面, face, 人脸, 面部}
{meow, dolly}
{洒, 分散, scatter, dot, disperse, dust, sprinkle}
{分散, scatter, disperse}
{jordan, 乔丹, 约旦}
{海苔, 紫菜}
{get, capture, catch}
{清代, 清朝, qing, 晚清, 清末}
{抛弃, 放弃}
{抛弃, 放弃}
{卡住, stick}
{chin, qin}
{dispense, 豁免, 免除}
{rogue, thief, alberta}
{单簧管, 竖笛}
{capsule, encapsulate}
{orthopaedic, orthopedic, 骨科}
{cymbals, cymbal}
{sliding, gliding}
{percolator, 过滤器, percolators}
{orthopaedic, orthopedic}
{sliver, beans, opinion}
{指挥, captain}
{草原, prairie}
{ram, crash}
{郊区, fringe}
{碰撞, 撞击, crash}
{革胡, gehu}
{death, 地狱, hell}
{占据, crash}
{highlight, foreground, spotlight}
{kmart, jupiter}
{p, pi}
{高雄市, kaohsiung, 高雄}
{capture, 捕获}
{坠落, crash}
{抓住, 抓, 捕捉, capture, catch, grab, 捕获}
{nostalgia, nostalgic}
{perches, perch}
{face, 表面}
{字面, face, side, 边, 表面}
{面, face}
{“, 微生物}
{face, 表面}
{oxford, 牛津布}
{说, wig}
{kangaroo, mango}
{engagement, 订婚, 约会, 约定}
{wig, wigs}
{外围, fringe, 周边, periphery}
{联盟, affiliate}
{wifi, wi-fi, wlan}
{dynasty, nemesis, pathogen}
{tie, 交往, affiliation, association, 交际}
{face, 表面}
{tsunami, thriller}
{bongo, 克林}
{羊羔, lamb}
{pillar, column}
{礼节, courtesy, 礼貌}
{政治家, diplomacy}
{editorial, column}
{wilko, wilkinson}
{树脂, anime}
{pillar, column, 支柱}
{法院, 法庭}
{obsession, klein}
{surfer, shark, dolphin, phones}
